product_id,Category,Title,Price,Image URL,Key Features,Specifications,Product URL
350,AC,"Panasonic 2.0 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-NU24AKY4W, 2025 Model, White)","₹55,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-cu-nu24aky4w-infographic_17_irrzppbfox1o9gur.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (2.0 Ton): Suitable for large sized rooms 15.8 - 19.5 sq m (170 - 210 sq ft); Airflow of 720 CFM; Cooling Capacity of 6200 W & Ambient operating Temperature: upto 55 degree Celsius with 4 way Swing., Energy Rating: 4 Star. Annual Energy Consumption: 1042.48 kWh. ISEER Value: 4.60 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB, +4  on ODU Casing and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 100-290 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 36/48 (db) & ODU: 56 (db)., Special Feature:India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-nu24aky4w.html
355,AC,"Panasonic 2.0 Ton 3 Star Premium Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-SU24AKY3W, 2025 Model, White)","₹52,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su24aky3w-infographic_17_zdecu9s2smtpd4jl.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (2.0 Ton): Suitable for large sized rooms 15.8 - 19.5 sq m (170 - 210 sq ft); Airflow of 720 CFM; Cooling Capacity of 6200 W & Ambient operating Temperature: upto 55 degree Celsius with 4 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 1200.23 kWh. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB, and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 36/49 (db) & ODU: 56 (db)., Special Feature:India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su24aky3w.html
360,AC,"Panasonic 2.2 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, 55 Deg. C Operation, Copper Coandenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-QU26BKYFM, 2025 Model, White)","₹67,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-cu-qu26bkyfm-infographic_17_1_oeaxnnv1c4y5yygm.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (2.2 Ton): Suitable for large sized rooms 19.5 - 23.2 sq m (210 - 250 sq ft); Airflow of 851 CFM; Cooling Capacity of 7850 W & Ambient operating Temperature: upto 55 degree Celsius with 4 way Swing., Energy Rating: 4 Star. Annual Energy Consumption: 1351.04 kWh. ISEER Value: 4.50 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB, +4  on ODU Casing and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 44/50 (db) & ODU: 60 (db)., Premium Wi-Fi Inverter Smart Split AC, India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-qu26bkyfm.html
365,AC,"Panasonic 2.0 Ton 3 Star Hot & Cold Wi-Fi Inverter Smart Split AC(India 1st Matter Enabled RAC, Higher Airflow, -7 ~ 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-EZ24BKYFM, 2025 Model, White)","₹56,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/s/cs-cu-ez24bkyfm.png,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (2.0 Ton): Suitable for medium sized rooms 15.8 - 19.5 sq m (170 - 210 sq ft); Airflow of 720 CFM; Cooling Capacity of 6200 W & Ambient operating Temperature: -7 ~ 55 degree Celsius with 4 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 1170.64 kWh. ISEER Value: 4.10 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB, +4  on ODU Casing and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 36/49 (db) & ODU: 56 (db)., Hot & Cold Wi-Fi Inverter Smart Split AC, India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-ez24bkyfm.html
370,AC,"Panasonic 1.5 Ton 3 Star Inverter Split AC (Powerful Mode, Copper Condenser, 7in1 Convertible, 2-Way Swing, PM 0.1 Filter, CS/CU-SU18AKY3T, 2025 Model, White)","₹35,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su18aky3t-infographic_17_1_qb4ijfl8gnridkxz.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 15.8 sq m (120  - 170 sq ft); Airflow of 501 CFM; Cooling Capacity of 5050 W & Ambient operating Temperature: upto 52 degree Celsius with 2 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 977.59 units. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 38/48 (db) & ODU: 53 (db)., Special Feature:Inverter Split AC, with 100% Copper Tubing helps in better heat exchange.Crystal Clean technology helps in enhancing the cooling performance, provides pure air and saves on electricity bills by self-cleaning of evaporator coils., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su18aky3t.html
375,AC,"Panasonic 1.4 Ton 3 Star Inverter Split AC (Powerful Mode, Copper Condenser, 7in1 Convertible, 2-Way Swing, PM 0.1 Filter, CS/CU-SU17AKY3T, 2025 Model, White)","₹34,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su17aky3t-infographic_17_etmpow9aykbtphv0.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 14.9 sq m (120 - 160 sq ft); Airflow of 501 CFM; Cooling Capacity of 4800 W & Ambient operating Temperature: upto 52 degree Celsius with 2 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 929.59 units. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 38/48 (db) & ODU: 53 (db)., Special Feature: Inverter Split AC, with 100% Copper Tubing helps in better heat exchange. Crystal Clean technology helps in enhancing the cooling performance, provides pure air and saves on electricity bills by self-cleaning of evaporator coils., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su17aky3t.html
380,AC,"Panasonic 1.5 Ton 3 Star Premium Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-SU18AKY3WX, 2025 Model, White)","₹38,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su18aky3wx-infographic_1_mxlcrk21aughjmal.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 15.8 sq m (120  - 170 sq ft); Airflow of 703 CFM; Cooling Capacity of 5100 W & Ambient operating Temperature: upto 55 degree Celsius with 4 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 986.72 kWh. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 34/47 (db) & ODU: 53 (db)., Special Feature:India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su18aky3wx.html
385,AC,"Panasonic 1.5 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-NU18AKY4WX, 2025 Model, White)","₹41,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-nu18aky4wx-infographic_17_avmkno3sh0rvouet.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 15.8 sq m (120  - 170 sq ft); Airflow of 703 CFM; Cooling Capacity of 5100 W & Ambient operating Temperature: upto 55 degree Celsius with 4 way Swing., Energy Rating: 4 Star. Annual Energy Consumption: 858.17 kWh. ISEER Value: 4.60 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 100-290 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 34/47 (db) & ODU: 53 (db)., Special Feature:India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-nu18aky4wx.html
390,AC,"Panasonic 1.5 Ton 3 Star Hot & Cold Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, -7 ~ 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-EZ18BKYXFM, 2025 Model, White)","₹42,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/s/cs-cu-ez18bkyxfm.png,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 15.8 sq m (120  - 170 sq ft); Airflow of 703 CFM; Cooling Capacity of 5200 W & Ambient operating Temperature: -7 ~ 55 degree Celsius with 4 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 948.16 kWh. ISEER Value: 4.25 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB, +4  on ODU Casing and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 35/47 (db) & ODU: 53 (db)., Hot & Cold Wi-Fi Inverter Smart Split AC,India's 1st Matter enabled RAC powered by MirAie,100% Copper Tubing helps in better heat exchange.True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-ez18bkyxfm.html
395,AC,"Panasonic 1.0 Ton 3 Star Inverter Split AC (Powerful Mode, Copper Condenser, 7in1 Convertible, 2-Way Swing, PM 0.1 Filter, CS/CU-SU12AKY3T, 2025 Model, White)","₹32,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su12aky3t-infographic_17_m5qoftml7cctxnko.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.0 Ton): Suitable for small sized rooms 8.4 - 11.1 sq m (90 - 120 sq ft); Airflow of 424 CFM; Cooling Capacity of 3450 W & Ambient operating Temperature: upto 52 degree Celsius with 2 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 667.91 units. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 36/44 (db) & ODU: 53 (db)., Special Feature: Inverter Split AC, with 100% Copper Tubing helps in better heat exchange. Crystal Clean technology helps in enhancing the cooling performance, provides pure air and saves on electricity bills by self-cleaning of evaporator coils., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su12aky3t.html
400,AC,"Panasonic 0.9 Ton 3 Star Inverter Split AC (Powerful Mode, Copper Condenser, 7in1 Convertible, 2-Way Swing, PM 0.1 Filter, CS/CU-SU11AKY3T, 2025 Model, White)","₹30,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su11aky3t-infographic_17_hvm0re7vzncwi34p.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (0.9 Ton): Suitable for small sized rooms 6.5 - 8.4 sq m (70 - 90 sq ft); Airflow of 424 CFM; Cooling Capacity of 3150 W & Ambient operating Temperature: upto 52 degree Celsius with 2 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 609.19 units. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 36/44 (db) & ODU: 53 (db)., Special Feature: Inverter Split AC, with 100% Copper Tubing helps in better heat exchange. Crystal Clean technology helps in enhancing the cooling performance, provides pure air and saves on electricity bills by self-cleaning of evaporator coils., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su11aky3t.html
405,AC,"Panasonic 1.0 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC (India 1st Matter Enabled RAC, Higher Airflow, 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, True AI, 4-Way Swing, PM 0.1 Filter, CS/CU-NU12AKY4W, 2025 Model, White)","₹36,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-cu-nu12aky4w-infographic_17_1_rpwfpzp6mu7utdxu.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.0 Ton): Suitable for small sized rooms 8.4 - 11.1 sq m (90 - 120 sq ft); Airflow of 494 CFM; Cooling Capacity of 3500 W & Ambient operating Temperature: upto 55 degree Celsius with 4 way Swing., Energy Rating: 4 Star. Annual Energy Consumption: 589.45 kWh. ISEER Value: 4.60 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 100-290 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 32/44 (db) & ODU: 53 (db)., Special Feature:India's 1st Matter enabled RAC powered by MirAie with 100% Copper Tubing helps in better heat exchange. True AI mode helps to maintain comfort conditioning & saves energy using ""Adaptive Thermal Comfort Model""., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-nu12aky4w.html
410,Washing Machines,"7 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F70CH3CRB, Charcoal Inox Grey, Drynamic Spin, Active Foam Wash Technology, 15 Wash Programs)","₹17,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/f/7/f70ch3_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Control your machine anytime, anwhere with Miraie Wifi connectivity, Get upto 672 customized wash programs with the Wash Wizard feature in the Miraie app, Get customised pre-treatment options for 50+ stains with Stain Genius, Smart Built-in Heater removes up to 99.99% bacteria, 2 years comprehensive warranty and 10 years warranty on motor, , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/na-f70ch3crb-7-0-kg-fully-automatic-top-load-charcoal-inox-grey.html
415,Washing Machines,"8 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F80CH3CRB, Charcoal Inox Grey, Drynamic Spin, Active Foam Wash Technology, 15 Wash Programs)","₹19,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/f/8/f80ch3_1_2.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Control your machine anytime, anwhere with Miraie Wifi connectivity, Get upto 672 customized wash programs with the Wash Wizard feature in the Miraie app, Get customised pre-treatment options for 50+ stains with Stain Genius, Smart Built-in Heater removes up to 99.99% bacteria, 2 years comprehensive warranty and 10 years warranty on motor, , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/na-f80ch3crb-8-0-kg-fully-automatic-top-load-charcoal-inox-grey.html
420,Washing Machines,"7 Kg 5 Star Fully-Automatic Front Loading Washing Machine (NA-147MH2L01, Dark Silver, Drynamic Spin, Steam Care, Baby Care)","₹28,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-147mh2l01_info_2108_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Get fresh & sanitized clothes with Steam Wash, Fight both stains and bacteria with the Built-in Heater, 1400 RPM for superior drying results, 2 years comprehensive warranty and 10 years warranty on motor, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-front-load/7-kg-5-star-fully-automatic-front-loading-washing-machine-na-147mh2l01-dark-silver-drynamic-spin-steam-care-baby-care.html
425,Washing Machines,"8 Kg 5 Star Fully-Automatic Front Loading Washing Machine (NA-148MH2L01, Dark Silver, Drynamic Spin, Steam Care, Baby Care)","₹32,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-148mh2l01_info_2108_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Get fresh & sanitized clothes with Steam Wash, Fight both stains and bacteria with the Built-in Heater, 1400 RPM for superior drying results, 2 years comprehensive warranty and 10 years warranty on motor, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-front-load/8-kg-5-star-fully-automatic-front-loading-washing-machine-na-148mh2l01-dark-silver-drynamic-spin-steam-care-baby-care.html
430,Washing Machines,"10 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F100VF1CB, Dark Grey, Drynamic Spin, Gentle Kizukai Wash,15 Wash Programs)","₹28,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/f/1/f100vf_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Control your machine anytime, anwhere with Miraie Wifi connectivity, Get upto 672 customized wash programs with the Wash Wizard feature in the Miraie app, Get customised pre-treatment options for 50+ stains with Stain Genius, Smart Built-in Heater removes up to 99.99% bacteria, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/10-kg-5-star-fully-automatic-top-load-washing-machine-na-f100vf1cb-dark-grey-drynamic-spin-gentle-kizukai-wash-15-wash-programs.html
435,Washing Machines,"6 Kg 4 Star Fully-Automatic Top Load Washing Machine (NA-F60LF1HRB, Grey, Durable Metal Body, 8 Wash Program, Aquabeat Wash Technology, One Touch Smart Wash)","₹15,090",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_86.jpg,"Magic Lint Filter for clean laundry every time, Tub Clean feature removes odours and bacteria from machine, 6 kg Capacity - suitable for single user/couples, 2 years comprehensive warranty and 10 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/na-f60lf1hrb-6-kg-fully-automatic-top-load-washing-machine-dark-grey.html
440,Washing Machines,"6.5 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F65LF3CRB, Charcoal Inox Grey, Drynamic Spin, Active Foam Wash Technology, 12 Wash Program)","₹14,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-f65lf3crb_info_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Active Foam System generates fine foam for best wash performance, Sazanami Drum protects fabrics while ensuring thorough cleaning, Worry-Free Wash with the Anti-Tangling System, 2 years comprehensive warranty and 10 years warranty on motor, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/6-5-kg-5-star-fully-automatic-top-load-washing-machine-na-f65lf3crb-charcoal-inox-grey-drynamic-spin-active-foam-wash-technology-12-wash-program.html
445,Washing Machines,"7 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F70LF3CRB, Charcoal Inox Grey, Drynamic Spin, Active Foam Wash Technology, 12 Wash Program)","₹15,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-f70lf3crb_info_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Active Foam System generates fine foam for best wash performance, Sazanami Drum protects fabrics while ensuring thorough cleaning, Worry-Free Wash with the Anti-Tangling System, 2 years comprehensive warranty and 10 years warranty on motor, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/7-kg-5-star-fully-automatic-top-load-washing-machine-na-f70lf3crb-charcoal-inox-grey-drynamic-spin-active-foam-wash-technology-12-wash-program.html
450,Washing Machines,"6.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W65L7ARB, Blue, Powerful Motor, Active Foam System, Effective Wash Pulsator, 2023 Model)","₹8,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/1/_/1_12_8.jpg,"Sleek and Stylish Japanese Design, Heavy Duty Motor for Superior Wash Performance, 6.5 kg Capacity - suitable for single user/couples, 2 years comprehensive warranty and 5 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w65l7arb-6-5-kg-semi-automatic-washing-machine.html
